run,ttft_ms,e2e_ms,text,usage,concurrency,index,kind,prefix_index,length,submitted_seconds,started_seconds,finished_seconds,cached_tokens,matches_reference_output
sustained-sglang-ssd,2173.4966598451138,2276.3256207108498,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984401.5371954, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 148.21471023323838, ""dp_rank"": null, ""e2e_latency"": 2.268033541738987, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984403.596648, ""id"": ""6e1d7268b77b4120a713b54de6b13602"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984403.7009525, ""prompt_tokens"": 8192, ""queue_time"": 1.9808037281036377, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984403.8048458, ""request_received_ts"": 1789984401.5368123, ""response_sent_to_client_ts"": 1789984403.7038233, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,137,reuse,2,8192,35.55824502930045,35.558473367244005,37.83485700562596,8128,True
sustained-sglang-ssd,118.72895061969757,295.6250235438347,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984403.8120613, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 85.59296783175351, ""dp_rank"": null, ""e2e_latency"": 0.28996894881129265, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984403.8141286, ""id"": ""8197e668e75d48daa62fb691a745f981"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984403.9250107, ""prompt_tokens"": 1024, ""queue_time"": 0.0016252994537353516, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984404.101829, ""request_received_ts"": 1789984403.81186, ""response_sent_to_client_ts"": 1789984403.9266996, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,148,reuse,9,1024,37.83514338359237,37.83524971827865,38.13093972951174,0,True
sustained-sglang-ssd,1829.9606777727604,1930.8128543198109,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984402.1850233, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 150.61200544555442, ""dp_rank"": null, ""e2e_latency"": 1.923842504620552, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984403.9304903, ""id"": ""fe3f49dd46e64bdbb4a967ad009ceb71"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984404.0077221, ""prompt_tokens"": 8192, ""queue_time"": 1.6581830978393555, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984404.1084974, ""request_received_ts"": 1789984402.184655, ""response_sent_to_client_ts"": 1789984404.008966, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,139,reuse,8,8192,36.20599935948849,36.20613741874695,38.137013264000416,8128,True
sustained-sglang-ssd,1592.4312695860863,1711.52388677001,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984403.5984113, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 133.7942780296547, ""dp_rank"": null, ""e2e_latency"": 1.698003325611353, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.1013262, ""id"": ""208d072330d94045b9149f5e146457b7"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.1817346, ""prompt_tokens"": 1024, ""queue_time"": 1.404480218887329, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.2962775, ""request_received_ts"": 1789984403.5982742, ""response_sent_to_client_ts"": 1789984405.1843753, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,146,reuse,0,1024,37.61792643368244,37.61913827434182,39.330722615122795,960,True
sustained-sglang-ssd,2485.9943836927414,2604.4292747974396,  and.  and.  and.  and.  and. ,"{""api_server_dispatch_finish_ts"": 1789984402.7053528, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 133.87323646305086, ""dp_rank"": null, ""e2e_latency"": 2.5912898145616055, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.1013262, ""id"": ""75a3d8619efe41168567809505276ad1"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.1801102, ""prompt_tokens"": 4096, ""queue_time"": 2.3177490234375, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.2961538, ""request_received_ts"": 1789984402.704864, ""response_sent_to_client_ts"": 1789984405.184278, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,144,reuse,1,4096,36.72346120327711,36.7263813726604,39.33087510615587,4032,True
sustained-sglang-ssd,1377.7376674115658,1495.7469180226326,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984403.8129218, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 133.77865308271723, ""dp_rank"": null, ""e2e_latency"": 1.4835363142192364, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.1013262, ""id"": ""3363376635b7498ba61d13fb6e957719"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.18241, ""prompt_tokens"": 1024, ""queue_time"": 1.2654881477355957, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.2963257, ""request_received_ts"": 1789984403.8127894, ""response_sent_to_client_ts"": 1789984405.1844058, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,149,reuse,6,1024,37.83518939092755,37.835398480296135,39.33120458945632,960,True
sustained-sglang-ssd,2481.1057448387146,2607.3767729103565,  and.  and.  and.  and.  and. ,"{""api_server_dispatch_finish_ts"": 1789984402.7040155, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 126.19822614931935, ""dp_rank"": null, ""e2e_latency"": 2.5922718457877636, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984404.1089582, ""id"": ""1e4b3248958a412b9fd86ec95fdbc550"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.161195, ""prompt_tokens"": 8192, ""queue_time"": 1.325423002243042, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.2960405, ""request_received_ts"": 1789984402.7037687, ""response_sent_to_client_ts"": 1789984405.177349, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,142,cold,,8192,36.72340786457062,36.723627377301455,39.33106919750571,0,
sustained-sglang-ssd,1594.5627726614475,1711.9168005883694,  and.  and.  and.  and.  and. ,"{""api_server_dispatch_finish_ts"": 1789984403.5975413, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 4032, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 133.8278295404891, ""dp_rank"": null, ""e2e_latency"": 1.698943581432104, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.1013262, ""id"": ""96253f7fa7c14f7f9f192b634af386fd"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.1814108, ""prompt_tokens"": 4096, ""queue_time"": 1.4045262336730957, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.2962263, ""request_received_ts"": 1789984403.5972826, ""response_sent_to_client_ts"": 1789984405.184341, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,147,reuse,1,4096,37.61800978332758,37.61933892220259,39.33130231872201,4032,True
sustained-sglang-ssd,1841.1956131458282,1984.0172678232193,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984403.596194, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 109.23076163499836, ""dp_rank"": null, ""e2e_latency"": 1.9731229059398174, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.30384, ""id"": ""49fc931600264c38bf27ca339d5c42d9"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.4271035, ""prompt_tokens"": 4096, ""queue_time"": 1.6071383953094482, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.569026, ""request_received_ts"": 1789984403.5959032, ""response_sent_to_client_ts"": 1789984405.4318771, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,145,reuse,7,4096,37.61789058893919,37.618056647479534,39.60213506221771,4032,True
sustained-sglang-ssd,1331.118132919073,1469.2849926650524,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984404.1081471, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 111.7729734948444, ""dp_rank"": null, ""e2e_latency"": 1.4614075385034084, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.3538728, ""id"": ""64a96ac24e5446b18528f0d6723fd8fb"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.4334831, ""prompt_tokens"": 8192, ""queue_time"": 1.2452871799468994, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.5692306, ""request_received_ts"": 1789984404.1078231, ""response_sent_to_client_ts"": 1789984405.4351275, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,150,reuse,8,8192,38.13118961080909,38.13126194477081,39.60062901675701,8128,True
sustained-sglang-ssd,1322.7256909012794,1464.9135433137417,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984404.113343, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 4032, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 109.16598040265865, ""dp_rank"": null, ""e2e_latency"": 1.4560621455311775, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.30384, ""id"": ""f52ed950adb242a19c7e6fd9e75cdc7b"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.430418, ""prompt_tokens"": 4096, ""queue_time"": 1.1728599071502686, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.5691729, ""request_received_ts"": 1789984404.1131108, ""response_sent_to_client_ts"": 1789984405.4319568, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,151,reuse,7,4096,38.137233037501574,38.137283224612474,39.602245416492224,4032,True
sustained-sglang-ssd,130.04663586616516,269.41776275634766,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.3122284, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 8128, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 111.75623993310165, ""dp_rank"": null, ""e2e_latency"": 0.2574329823255539, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.3538728, ""id"": ""a9ab8380317441feb32a7defd82d800a"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.4342012, ""prompt_tokens"": 8192, ""queue_time"": 0.002903461456298828, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.5692806, ""request_received_ts"": 1789984405.3118474, ""response_sent_to_client_ts"": 1789984405.4351883, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,154,reuse,8,8192,39.33171623572707,39.33305900543928,39.60252536833286,8128,True
sustained-sglang-ssd,347.7177806198597,597.954448312521,  and.  and.  and.  and.  and. ,"{""api_server_dispatch_finish_ts"": 1789984405.3125925, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 61.08733566001951, ""dp_rank"": null, ""e2e_latency"": 0.5852571055293083, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.579494, ""id"": ""be6f2f9489ea4537b720636b81ad4ba2"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.6508188, ""prompt_tokens"": 4096, ""queue_time"": 0.2284555435180664, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.8976812, ""request_received_ts"": 1789984405.3124242, ""response_sent_to_client_ts"": 1789984405.652256, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,152,reuse,1,4096,39.3316655382514,39.331803165376186,39.92982134595513,4032,True
sustained-sglang-ssd,79.62058484554291,326.48780941963196,  and.  and.  and.  and.  and. ,"{""api_server_dispatch_finish_ts"": 1789984405.5843747, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 4032, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 62.15548804461415, ""dp_rank"": null, ""e2e_latency"": 0.31372974812984467, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.629189, ""id"": ""3c91876f2c404bd092d4863858776261"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.6556365, ""prompt_tokens"": 4096, ""queue_time"": 0.002157449722290039, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.8978133, ""request_received_ts"": 1789984405.5840836, ""response_sent_to_client_ts"": 1789984405.6565437, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,157,reuse,1,4096,39.602679304778576,39.60416356101632,39.93071640282869,4032,True
sustained-sglang-ssd,161.90093755722046,381.6915899515152,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.5847232, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 4032, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 69.4555817343252, ""dp_rank"": null, ""e2e_latency"": 0.3704678602516651, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.6859777, ""id"": ""73dfcf79866b4116b0182cec926d1e64"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.7382054, ""prompt_tokens"": 4096, ""queue_time"": 0.05886197090148926, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.9550314, ""request_received_ts"": 1789984405.5845635, ""response_sent_to_client_ts"": 1789984405.7391918, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,158,reuse,4,4096,39.60271251574159,39.60525330901146,39.9869937710464,4032,True
sustained-sglang-ssd,434.4750680029392,654.8774056136608,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.313852, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 69.4735598731483, ""dp_rank"": null, ""e2e_latency"": 0.6412970051169395, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.6859777, ""id"": ""f376d66cd0334564b025cf08fb8b7934"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.7374427, ""prompt_tokens"": 4096, ""queue_time"": 0.33489537239074707, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984405.9549384, ""request_received_ts"": 1789984405.3136415, ""response_sent_to_client_ts"": 1789984405.7391305, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,153,reuse,4,4096,39.331699311733246,39.33195102959871,39.98688255622983,4032,True
sustained-sglang-ssd,273.7518511712551,488.61516267061234,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.5879114, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 71.10015158965722, ""dp_rank"": null, ""e2e_latency"": 0.4760931134223938, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.8211064, ""id"": ""2256ebaeb99047e89e6c9e301cc19cb1"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.851864, ""prompt_tokens"": 1024, ""queue_time"": 0.1938939094543457, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984406.0638564, ""request_received_ts"": 1789984405.5877633, ""response_sent_to_client_ts"": 1789984405.852947, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,160,reuse,0,1024,39.60616001486778,39.60637132078409,40.09503519535065,960,True
sustained-sglang-ssd,541.9535599648952,758.760467171669,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.3152795, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 69.92662980553135, ""dp_rank"": null, ""e2e_latency"": 0.7486938983201981, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.771229, ""id"": ""210b82df4f6a424cbf8ff1110ea818c8"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.8478775, ""prompt_tokens"": 4096, ""queue_time"": 0.4201064109802246, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984406.0637715, ""request_received_ts"": 1789984405.3150775, ""response_sent_to_client_ts"": 1789984405.8493495, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,156,reuse,10,4096,39.33174663409591,39.33541313931346,40.09422780200839,4032,True
sustained-sglang-ssd,36.568839102983475,217.47376397252083,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.9113138, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 4032, ""host"": 0}, ""completion_tokens"": 16, ""decode_throughput"": 83.67782506957009, ""dp_rank"": null, ""e2e_latency"": 0.20862184464931488, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.9149368, ""id"": ""f143760cc34a4594a07d0d0256047353"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984405.9395227, ""prompt_tokens"": 4096, ""queue_time"": 0.0013227462768554688, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984406.1196392, ""request_received_ts"": 1789984405.9110172, ""response_sent_to_client_ts"": 1789984405.940445, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,161,reuse,10,4096,39.93098657950759,39.93107709661126,40.14861977100372,4032,True
sustained-sglang-ssd,740.4225245118141,845.0863882899284,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.3165035, ""cached_tokens"": 8128, ""cached_tokens_details"": {""device"": 0, ""host"": 8128}, ""completion_tokens"": 16, ""decode_throughput"": 144.48771230805966, ""dp_rank"": null, ""e2e_latency"": 0.8360235095024109, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984405.9716246, ""id"": ""ce7b1870395b4e39915721e5826650bf"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984406.047293, ""prompt_tokens"": 8192, ""queue_time"": 0.6204657554626465, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984406.1522555, ""request_received_ts"": 1789984405.316232, ""response_sent_to_client_ts"": 1789984406.0485048, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,155,reuse,2,8192,39.33173157647252,39.335308376699686,40.180448696017265,8128,True
sustained-sglang-ssd,1316.8280757963657,1433.9114651083946,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984405.9122171, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 132.5530167547466, ""dp_rank"": null, ""e2e_latency"": 1.4201865643262863, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984407.147711, ""id"": ""35240b45571a43ca9b8a71e5e534885c"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984407.216079, ""prompt_tokens"": 1024, ""queue_time"": 1.2340366840362549, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984407.3322482, ""request_received_ts"": 1789984405.9120617, ""response_sent_to_client_ts"": 1789984407.2192276, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,162,reuse,6,1024,39.931019358336926,39.93123174831271,41.36520315334201,960,True
sustained-sglang-ssd,1635.555300861597,1757.3277689516544,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.5867157, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 127.27000336591965, ""dp_rank"": null, ""e2e_latency"": 1.745710551738739, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984406.1585405, ""id"": ""d7aee1735adc4770b968fd55ee979f7d"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984407.2077267, ""prompt_tokens"": 8192, ""queue_time"": 0.5313811302185059, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984407.3321404, ""request_received_ts"": 1789984405.5864298, ""response_sent_to_client_ts"": 1789984407.2144485, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,159,cold,,8192,39.60407333076,39.60623737424612,41.363642513751984,0,
sustained-sglang-ssd,1259.8973512649536,1378.0177049338818,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.9672112, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 132.50100086578263, ""dp_rank"": null, ""e2e_latency"": 1.3653006479144096, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984407.147711, ""id"": ""72b59db5e65a4cf38855a9d7ba2505cb"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984407.2172575, ""prompt_tokens"": 1024, ""queue_time"": 1.1790478229522705, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984407.3323498, ""request_received_ts"": 1789984405.9670491, ""response_sent_to_client_ts"": 1789984407.21932, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,164,reuse,0,1024,39.987248960882425,39.987413212656975,41.36548192054033,960,True
sustained-sglang-ssd,1259.2619061470032,1378.2300725579262,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984405.9660559, ""cached_tokens"": 4032, ""cached_tokens_details"": {""device"": 0, ""host"": 4032}, ""completion_tokens"": 16, ""decode_throughput"": 132.53090992011278, ""dp_rank"": null, ""e2e_latency"": 1.3664547353982925, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984407.147711, ""id"": ""5da613f1127d4adf909927f048e30a66"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984407.2167037, ""prompt_tokens"": 4096, ""queue_time"": 1.1791088581085205, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984407.3323035, ""request_received_ts"": 1789984405.9658487, ""response_sent_to_client_ts"": 1789984407.2192838, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,163,reuse,4,4096,39.98722183331847,39.98730008304119,41.365580935031176,4032,True
sustained-sglang-ssd,2720.9523543715477,2828.3297270536423,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984406.0757682, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 142.79335930486337, ""dp_rank"": null, ""e2e_latency"": 2.820220109075308, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984407.3394058, ""id"": ""8ba9c4fa71634557b6ffc5ae6b2abc34"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984408.2559347, ""prompt_tokens"": 4096, ""queue_time"": 1.2613794803619385, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984408.8957746, ""request_received_ts"": 1789984406.0755546, ""response_sent_to_client_ts"": 1789984408.790914, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,165,cold,,4096,40.09596471115947,40.09733643382788,42.925720646977425,0,
sustained-sglang-ssd,2725.265096873045,2828.047625720501,.  and.  and.  and.  and.  and.,"{""api_server_dispatch_finish_ts"": 1789984406.0770013, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 149.27738269231688, ""dp_rank"": null, ""e2e_latency"": 2.819166675209999, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984407.3394058, ""id"": ""ed61367320b146c2b573db33bf6b5934"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984408.7931862, ""prompt_tokens"": 8192, ""queue_time"": 1.2613201141357422, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984408.8958874, ""request_received_ts"": 1789984406.0767207, ""response_sent_to_client_ts"": 1789984408.7954805, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,166,cold,,8192,40.097277108579874,40.09745378419757,42.92556269466877,0,
sustained-sglang-ssd,778.6636129021645,903.2138101756573,. and. and. and. and. and. and. and. and,"{""api_server_dispatch_finish_ts"": 1789984408.9035313, ""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 16, ""decode_throughput"": 129.33902131431753, ""dp_rank"": null, ""e2e_latency"": 0.8902213536202908, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984408.9272296, ""id"": ""bdd52f8dd529473f8e61064861e4feea"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984409.6621614, ""prompt_tokens"": 1024, ""queue_time"": 0.00153350830078125, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984409.7935214, ""request_received_ts"": 1789984408.9033, ""response_sent_to_client_ts"": 1789984409.677665, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,173,cold,,1024,42.926199067384005,42.92629773542285,43.829566448926926,0,
sustained-sglang-ssd,3531.6645726561546,3648.932009935379,.  A.  A.  A.  A.  A.,"{""api_server_dispatch_finish_ts"": 1789984406.156056, ""cached_tokens"": 960, ""cached_tokens_details"": {""device"": 0, ""host"": 960}, ""completion_tokens"": 16, ""decode_throughput"": 136.0443915099916, ""dp_rank"": null, ""e2e_latency"": 3.6377192474901676, ""finish_reason"": {""length"": 16, ""type"": ""length""}, ""forward_entry_time"": 1789984409.5906389, ""id"": ""106b35cb9f134173b8920fae082c5405"", ""num_retractions"": 0, ""prefill_finished_time"": 1789984409.6807175, ""prompt_tokens"": 1024, ""queue_time"": 3.4324190616607666, ""reasoning_tokens"": 0, ""request_finished_ts"": 1789984409.793624, ""request_received_ts"": 1789984406.1559045, ""response_sent_to_client_ts"": 1789984409.6835406, ""weight_version"": ""default"", ""weight_versions"": [{""end"": 16, ""start"": 0, ""version"": ""default""}]}",8,168,reuse,3,1024,40.18064097315073,40.180696327239275,43.82968724146485,960,True
